Educational Psychologist,,
Educational Psychologist,,
Educational Psychologist,,
Educational Psychologist,,
Educational Psychologist,,
Educational Psychologist,,
Developmental Science,"Age Factors|D000367;Chi-Square Distribution|D016009;Child|D002648;Child Behavior|D002652;Child, Preschool|D002675;Deception|D008192;Female|D005260;Humans|D006801;Logistic Models|D016015;Male|D008297;Neuropsychological Tests|D009483;Trust|D035502",
Developmental Science,"Adolescent|D000293;Child|D002648;Child Development Disorders, Pervasive|D002659;Female|D005260;Humans|D006801;Language Tests|D007807;Learning Disorders|D007859;Male|D008297;Mental Recall|D011939;Phonetics|D010700;Reaction Time|D011930;Semantics|D012660;Verbal Learning|D014706;Vocabulary|D014825",
Developmental Science,"Age Factors|D000367;Child|D002648;Child, Preschool|D002675;Decision Making|D003657;Feedback, Psychological|D030141;Female|D005260;Humans|D006801;Inhibition (Psychology)|D007266;Linear Models|D016014;Male|D008297;Neuropsychological Tests|D009483;Photic Stimulation|D010775;Psychomotor Performance|D011597;Reaction Time|D011930;Reward|D012201",
Developmental Science,"Adolescent|D000293;Brain|D001921;Brain Mapping|D001931;Child|D002648;Child Development Disorders, Pervasive|D002659;Conduct Disorder|D019955;Empathy|D004645;Female|D005260;Humans|D006801;Image Processing, Computer-Assisted|D007091;Linear Models|D016014;Magnetic Resonance Imaging|D008279;Male|D008297;Neuropsychological Tests|D009483;Oxygen|D010100;Reaction Time|D011930;Theory of Mind|D056345",
Developmental Science,Adolescent|D000293;Adult|D000328;Child|D002648;Child Development|D002657;Concept Formation|D003210;Female|D005260;Humans|D006801;Male|D008297;Mathematics|D008433;Mental Processes|D008606;Young Adult|D055815,
Developmental Science,"Adult|D000328;Child|D002648;Child Development|D002657;Child, Preschool|D002675;Concept Formation|D003210;Germany|D005858;Humans|D006801;Iran|D007492;Language|D007802;Language Development|D007804;Learning|D007858;Linguistics|D008037;Metaphor|D019365;Netherlands|D009426;Pitch Perception|D010898;Psycholinguistics|D011578;Sound|D013016;Turkey|D014421;Verbal Behavior|D014705",
Developmental Science,Female|D005260;Humans|D006801;Infant|D007223;Infant Behavior|D018730;Language Development|D007804;Male|D008297;Semantics|D012660;Vocabulary|D014825,
Developmental Science,"Aging|D000375;Association Learning|D001245;Child|D002648;Child Development|D002657;Child, Preschool|D002675;Cues|D003463;Female|D005260;Humans|D006801;Infant|D007223;Male|D008297;Memory, Episodic|D061212;Neuropsychological Tests|D009483;Play and Playthings|D010988;Recognition (Psychology)|D021641;Semantics|D012660",
Developmental Science,"Acoustic Stimulation|D000161;Brain Mapping|D001931;Cerebral Cortex|D002540;Electrophysiology|D004594;France|D005602;Humans|D006801;Infant|D007223;Infant Behavior|D018730;Language|D007802;Language Development|D007804;Pitch Perception|D010898;Quebec|D011792;Spectroscopy, Near-Infrared|D019265;Speech Perception|D013067",
Developmental Science,"Adult|D000328;Bayes Theorem|D001499;Child|D002648;Humans|D006801;Learning|D007858;Memory, Long-Term|D057567;Motor Skills|D009048;Psychomotor Performance|D011597;Sleep|D012890;Time Factors|D013997",
